1.000007384575106158e-03 9.521919300541745353e-04
1.000000000000000021e-02 9.521919300541745353e-04
1.000009230727404164e-01 9.508910537898594348e-04
1.799992172156993919e-01 9.508098080586635439e-04
2.600007519670753386e-01 9.517309996343622895e-04
3.400003628743548112e-01 9.534674291616996103e-04
4.200003402339890779e-01 9.556015951810924950e-04
4.999982987340763074e-01 9.584363837087591124e-04
5.999997161180207206e-01 9.634037939057057617e-04
7.000008982527173851e-01 9.667847653148490834e-04
8.000007815428711311e-01 9.705783542070408037e-04
9.000013314034190914e-01 9.697770150888800240e-04
1.000000000000001110e+00 9.715878774395683704e-04
1.100006458618003613e+00 9.723907128963891165e-04
1.200003515286221623e+00 9.730972025281763287e-04
1.300011336470684453e+00 9.747337939703942930e-04
1.400006560072344808e+00 9.742203294634214222e-04
1.500002928712035333e+00 9.716432241154307568e-04
1.600007007160543449e+00 9.620601985165798441e-04
1.700011722261401736e+00 9.428678807255528281e-04
1.800008787394066445e+00 9.110701217092374588e-04
1.900020923236852122e+00 8.657980871733980373e-04
2.000006805086855355e+00 8.263453744650574090e-04
2.100013940324573003e+00 7.837862909214666791e-04
2.200020402875495051e+00 7.535987193616305565e-04
2.299986264564826577e+00 7.269509870201524291e-04
2.349988998312390720e+00 7.166617181263431691e-04
2.400015196700586273e+00 7.098562835600616362e-04
2.450020566811859535e+00 7.069508582564546471e-04
2.500006064031174979e+00 7.074443432320084600e-04
2.550022562236886170e+00 7.105845037086134467e-04
2.599983519931628351e+00 7.152139446961009936e-04
2.649993639878363894e+00 7.202837287602701765e-04
2.700018452798488067e+00 7.253274714231859729e-04
2.750022817018461296e+00 7.312599651174858748e-04
2.800022647310920210e+00 7.353012284738076349e-04
2.849984334369584982e+00 7.384809005932416008e-04
2.899980775169719749e+00 7.417271349956283590e-04
2.949982788625883590e+00 7.459005968303643970e-04
3.000016065074274874e+00 7.514232865045930316e-04
3.049996885504756783e+00 7.607910115564065759e-04
3.100009066278123004e+00 7.725495382384819747e-04
3.150027060822951253e+00 7.808117454169104504e-04
3.200024902507733415e+00 7.852386706520167285e-04
3.249976224919850942e+00 7.849032674071188985e-04
3.299976124898187813e+00 7.795229536437034423e-04
3.350003028254083137e+00 7.690260227004822469e-04
3.400035013250221727e+00 7.530730389329746196e-04
3.449986132844687248e+00 7.323646606277131208e-04
3.500024889864277178e+00 7.136776195097408338e-04
3.550002869208125134e+00 6.864932848594660275e-04
3.600029824004260526e+00 6.509886252322676743e-04
3.650020459665452410e+00 6.271291868128052753e-04
3.700022136105763249e+00 5.995161233366808453e-04
3.750016417844595829e+00 5.624140046669518422e-04
3.799984622712935245e+00 5.420401623870811387e-04
