4.111003248893547	1.5006796730870223e-39
4.2505976717330185	7.640706014607516e-40
4.5000549814879545	3.0957329522057108e-40
4.750100737512495	1.5003444980321058e-40
4.999251665930492	8.365723184423265e-41
5.499930227006336	3.354501574064148e-41
5.999114900228206	1.7124188901220639e-41
6.499276295938852	1.0056885138476569e-41
6.999663784369542	6.586967186887366e-42
7.99986798021885	3.496069116890816e-42
8.998290297368888	2.248539390216771e-42
9.999424370294864	1.6127836993229786e-42
10.997597476316395	1.2408167438244837e-42
11.99933504895391	1.0265757238912101e-42
13.996447517107205	7.755699791279335e-43
15.996501092267385	6.466964843662155e-43
19.99481241153251	5.448607200580036e-43
