0.001	0.01593091741903224
0.002	0.01596505698489145
0.003	0.015999196550750668
0.004	0.01603672630495393
0.005	0.016087385401680882
0.006	0.01613804449840783
0.007	0.01618870359513478
0.008	0.01623936269186173
0.009000000000000001	0.016290021788588682
0.010000000000000002	0.01634068088531563
0.011	0.01639133998204258
0.012	0.01644199907876953
0.013000000000000001	0.016487255702249824
0.014000000000000002	0.01651537030882047
0.015	0.016543484915391118
0.016	0.016571599521961765
0.017	0.01659971412853241
0.018000000000000002	0.016627828735103056
0.019000000000000003	0.016655943341673703
0.02	0.01668405794824435
0.021	0.016712172554814997
0.022000000000000002	0.016740287161385644
0.023	0.016773239321529753
0.024	0.0168133395958372
0.025	0.01685343987014464
0.026000000000000002	0.016893540144452084
0.027000000000000003	0.01693364041875953
0.028	0.016973740693066973
0.029	0.017013840967374416
0.030000000000000002	0.01705394124168186
0.031	0.017094041515989304
0.032	0.01713414179029675
0.033	0.01717475543463691
0.034	0.017226183939481703
0.035	0.0172776124443265
0.036000000000000004	0.017329040949171298
0.037000000000000005	0.01738046945401609
0.038	0.01743189795886089
0.039	0.017483326463705682
0.04	0.01753475496855048
0.041	0.017586183473395276
0.042	0.01763761197824007
0.043000000000000003	0.017689040483084867
0.044000000000000004	0.017740468987929664
0.045	0.017791897492774458
0.046	0.017853670350645206
0.047	0.01794651401171058
0.048	0.01803935767277596
0.049	0.018132201333841334
0.05	0.01822504499490671
0.051000000000000004	0.018317888655972087
0.052000000000000005	0.01841073231703746
0.053000000000000005	0.018503575978102836
0.054	0.01859641963916821
0.055	0.01874093991844504
0.056	0.018897861837043416
0.057	0.01905478375564179
0.058	0.019211705674240166
0.059000000000000004	0.01936862759283854
0.060000000000000005	0.019525549511436917
0.061	0.01968247143003529
0.062	0.019839393348633664
0.063	0.020033099475316937
0.064	0.02029131531868489
0.065	0.020549531162052846
0.066	0.0208077470054208
0.067	0.021065962848788755
0.068	0.02132417869215671
0.069	0.021582394535524664
0.07	0.02184061037889262
0.07100000000000001	0.02209882622226057
0.07200000000000001	0.022357042065628524
0.07300000000000001	0.02261525790899648
0.074	0.02287347375236443
0.075	0.023113480681250662
0.076	0.02334195001060539
0.077	0.023570419339960118
0.078	0.023798888669314844
0.079	0.02402735799866957
0.08	0.0242558273280243
0.081	0.024477208591292363
0.082	0.024697504426278053
0.083	0.024917800261263744
0.084	0.025138096096249434
0.085	0.025358391931235125
0.08600000000000001	0.025578687766220815
0.08700000000000001	0.025797747661828803
0.08800000000000001	0.026014396219688513
0.089	0.02623104477754822
0.09	0.02644769333540793
0.091	0.026664341893267638
0.092	0.026880990451127348
0.093	0.027145449661567123
0.094	0.027505762729783216
0.095	0.02786607579799931
0.096	0.028226388866215403
0.097	0.0285867019344315
0.098	0.028947015002647594
0.099	0.029307328070863687
0.1	0.02966764113907978
0.101	0.030027954207295877
0.10200000000000001	0.03038826727551197
0.10300000000000001	0.031195744805475614
0.10400000000000001	0.03208528150831586
0.10500000000000001	0.0329748182111561
0.106	0.033864354913996336
0.107	0.03475389161683658
0.108	0.035643428319676825
0.109	0.03704404664125552
0.11	0.038975126279336664
0.111	0.040906205917417796
0.112	0.04283728555549894
0.113	0.04476836519358008
0.114	0.04793478809990402
0.115	0.05187062391871258
0.116	0.05580645973752114
0.117	0.0597422955563297
0.11800000000000001	0.06433700433591494
0.11900000000000001	0.07199666133963463
0.12000000000000001	0.07965631834335431
0.121	0.09194340873572358
0.122	0.10669333467166073
0.123	0.12144326060759786
0.124	0.1593633455615322
0.125	0.24128167238797094
0.126	0.32319999921440973
0.127	0.40511832604084846
0.128	0.48703665286728726
0.129	0.568954979693726
0.13	0.6508733065201648
