3.000000000000000062e-03 1.000000000000000021e-03 9.035846245621596219e-14
1.499999999999999944e-02 5.000000000000000104e-03 1.839600826064273708e-12
2.999999999999999889e-02 1.000000000000000021e-02 7.077364193752791173e-12
8.999999999999999667e-02 2.999999999999999889e-02 6.713128871096601341e-11
1.499999999999999944e-01 5.000000000000000278e-02 2.068660803437722731e-10
2.099999999999999922e-01 7.000000000000000666e-02 4.205134276733356925e-10
2.700000000000000178e-01 8.999999999999999667e-02 7.096002535056658690e-10
2.849999999999999756e-01 9.500000000000000111e-02 7.968720249056611719e-10
2.909999999999999809e-01 9.700000000000000289e-02 8.160766928751777331e-10
2.999999999999999889e-01 1.000000000000000056e-01 8.409550489349658081e-10
3.059999999999999942e-01 1.019999999999999934e-01 8.387596427906798663e-10
3.089999999999999969e-01 1.029999999999999943e-01 8.399330716876869261e-10
3.150000000000000022e-01 1.049999999999999961e-01 8.421730769112703364e-10
3.210000000000000075e-01 1.069999999999999979e-01 8.314362956330695637e-10
3.300000000000000155e-01 1.100000000000000006e-01 8.481739077240751247e-10
4.500000000000000111e-01 1.499999999999999944e-01 1.301382223927864939e-09
5.999999999999999778e-01 2.000000000000000111e-01 2.009386882259772218e-09
7.500000000000000000e-01 2.500000000000000000e-01 2.608541231308245767e-09
9.000000000000000222e-01 2.999999999999999889e-01 2.539569221727191985e-09
9.150000000000000355e-01 3.049999999999999933e-01 2.446451928453089205e-09
9.300000000000000488e-01 3.099999999999999978e-01 2.257284645847251527e-09
9.449999999999999512e-01 3.150000000000000022e-01 2.208377955416190412e-09
9.599999999999999645e-01 3.200000000000000067e-01 2.123781659802586557e-09
9.749999999999999778e-01 3.250000000000000111e-01 1.983170121381105423e-09
9.899999999999999911e-01 3.300000000000000155e-01 1.894984084517423973e-09
1.004999999999999893e+00 3.350000000000000200e-01 1.729271148508300451e-09
1.020000000000000018e+00 3.400000000000000244e-01 1.672126436539045667e-09
1.034999999999999920e+00 3.449999999999999734e-01 1.582059876860860429e-09
1.050000000000000044e+00 3.499999999999999778e-01 1.513898356430676002e-09
1.064999999999999947e+00 3.549999999999999822e-01 1.380374447134420365e-09
1.080000000000000071e+00 3.599999999999999867e-01 1.366707801354525262e-09
1.094999999999999973e+00 3.649999999999999911e-01 1.345791883890547295e-09
1.110000000000000098e+00 3.699999999999999956e-01 1.348565045299735078e-09
1.125000000000000000e+00 3.750000000000000000e-01 1.367081172732917310e-09
1.139999999999999902e+00 3.800000000000000044e-01 1.445337834238537096e-09
1.155000000000000027e+00 3.850000000000000089e-01 1.622163809753366717e-09
1.169999999999999929e+00 3.900000000000000133e-01 2.008796624786282680e-09
1.185000000000000053e+00 3.950000000000000178e-01 2.563386429436595079e-09
1.199999999999999956e+00 4.000000000000000222e-01 2.885963897907514118e-09
1.215000000000000080e+00 4.050000000000000266e-01 3.269449043159458101e-09
1.229999999999999982e+00 4.099999999999999756e-01 3.677069802490941028e-09
1.245000000000000107e+00 4.149999999999999800e-01 4.105809502447064284e-09
1.260000000000000009e+00 4.199999999999999845e-01 4.416134953496899067e-09
1.274999999999999911e+00 4.249999999999999889e-01 4.790243028915480446e-09
1.290000000000000036e+00 4.299999999999999933e-01 5.087682948301980660e-09
1.304999999999999938e+00 4.349999999999999978e-01 5.363987849479458073e-09
1.320000000000000062e+00 4.400000000000000022e-01 5.746387436313264505e-09
1.334999999999999964e+00 4.450000000000000067e-01 5.935013678984901753e-09
1.350000000000000089e+00 4.500000000000000111e-01 6.060203204182787253e-09
1.364999999999999991e+00 4.550000000000000155e-01 6.144056003571587157e-09
1.379999999999999893e+00 4.600000000000000200e-01 6.070322448993875548e-09
1.395000000000000018e+00 4.650000000000000244e-01 5.913674246202113149e-09
1.409999999999999920e+00 4.699999999999999734e-01 5.607899624103735253e-09
1.425000000000000044e+00 4.749999999999999778e-01 4.953650705667812158e-09
1.439999999999999947e+00 4.799999999999999822e-01 4.670502252580218948e-09
1.455000000000000071e+00 4.849999999999999867e-01 4.315582376546821162e-09
1.469999999999999973e+00 4.899999999999999911e-01 3.995234707236494375e-09
1.485000000000000098e+00 4.949999999999999956e-01 3.747126074029511643e-09
1.500000000000000000e+00 5.000000000000000000e-01 3.720194511078477031e-09
1.514999999999999902e+00 5.050000000000000044e-01 4.205316759673701394e-09
1.530000000000000027e+00 5.100000000000000089e-01 7.506625199139242760e-09
1.544999999999999929e+00 5.150000000000000133e-01 9.225008135797075621e-09
1.560000000000000053e+00 5.200000000000000178e-01 9.647512625048534328e-09
1.574999999999999956e+00 5.250000000000000222e-01 1.012253149099225651e-08
1.590000000000000080e+00 5.300000000000000266e-01 1.054132364344340713e-08
1.604999999999999982e+00 5.350000000000000311e-01 1.059964918192599572e-08
1.620000000000000107e+00 5.400000000000000355e-01 1.112591329725132382e-08
1.635000000000000009e+00 5.450000000000000400e-01 1.118074368908633652e-08
