0.055	0.005	3.0458089668615986e-16
0.055	0.006	3.0869134513656784e-16
0.055	0.007	3.607314321693733e-16
0.055	0.008	3.694151151231832e-16
0.055	0.009	3.8880523685308113e-16
0.055	0.01	4.005359899793177e-16
0.055	0.011	4.2004933670391107e-16
0.055	0.012	4.725573083135719e-16
0.055	0.013	4.950249987624376e-16
0.055	0.016	5.543265184767106e-16
0.055	0.019	6.840583315195424e-16
0.055	0.022	8.77724936963391e-16
0.055	0.025	1.0747645288623128e-15
0.06	0.001	4.2826552462526767e-16
0.06	0.002	4.451963315822278e-16
0.06	0.003	4.740541542227451e-16
0.06	0.004	4.3064467507859266e-16
0.06	0.005	5.222799895544003e-16
0.06	0.006	5.256392490048693e-16
0.06	0.007	5.709451217929754e-16
0.06	0.008	5.576820705214327e-16
0.06	0.009	5.684402000909504e-16
0.06	0.01	6.079833744182706e-16
0.06	0.011	6.3156685996440265e-16
0.06	0.012	6.923289947382998e-16
0.06	0.013	7.257420712678715e-16
0.06	0.016	8.415705236098786e-16
0.06	0.019	9.347065021583222e-16
0.06	0.022	1.3119994274911592e-15
0.06	0.025	1.71672748043711e-15
0.06	0.028	2.145115085424333e-15
0.065	0.001	6.632819189348899e-16
0.065	0.002	6.863846249844005e-16
0.065	0.003	6.737760245989502e-16
0.065	0.004	7.898270278808941e-16
0.065	0.005	7.685858021240916e-16
0.065	0.006	7.822444727316688e-16
0.065	0.007	8.340599764946734e-16
0.065	0.008	8.495783002255245e-16
0.065	0.009	9.117810399277206e-16
0.065	0.01	9.249215918741436e-16
0.065	0.011	9.822919550288884e-16
0.065	0.012	9.91535889092204e-16
0.065	0.013	1.0888825095772165e-15
0.065	0.016	1.3168432633291476e-15
0.065	0.019	1.5954862244268942e-15
0.065	0.022	1.9551315092548814e-15
0.065	0.025	2.3289739176093718e-15
0.065	0.028	3.185764844216099e-15
0.065	0.031	4.718842768158965e-15
0.07	0.001	1.0588631660008663e-15
0.07	0.002	1.0700285016682716e-15
0.07	0.003	1.0994612639806496e-15
0.07	0.004	1.1368334022323274e-15
0.07	0.005	1.1131057065893834e-15
0.07	0.006	1.139651908865145e-15
0.07	0.007	1.2636996530570043e-15
0.07	0.008	1.2567091129690096e-15
0.07	0.009	1.3072283787397129e-15
0.07	0.01	1.4518902951692972e-15
0.07	0.011	1.4620329967556157e-15
0.07	0.012	1.5435585198115735e-15
0.07	0.013	1.5864591385815325e-15
0.07	0.016	1.936353810568267e-15
0.07	0.019	2.4886145882587165e-15
0.07	0.022	2.804019434403789e-15
0.07	0.025	3.5807175106851864e-15
0.07	0.028	4.633354253629812e-15
0.07	0.031	6.1838747034550995e-15
0.07	0.034	1.0398056508710736e-14
0.075	0.001	1.537053468500884e-15
0.075	0.002	1.542158404903503e-15
0.075	0.003	1.7140096919457125e-15
0.075	0.004	1.581379969666257e-15
0.075	0.005	1.7360453518174816e-15
0.075	0.006	1.712416733736322e-15
0.075	0.007	1.924651638053512e-15
0.075	0.008	1.923430000262286e-15
0.075	0.009	2.164762004097304e-15
0.075	0.01	2.0832938770099052e-15
0.075	0.011	2.284679355637342e-15
0.075	0.012	2.3298766436220688e-15
0.075	0.013	2.4115984732389302e-15
0.075	0.016	2.756988967031424e-15
0.075	0.019	3.567791277723361e-15
0.075	0.022	4.2159162335770905e-15
0.075	0.025	5.275222758270111e-15
0.075	0.028	6.448322556818516e-15
0.075	0.031	8.6381555182108e-15
0.075	0.034	1.2442326986615452e-14
0.075	0.037	2.1440154680970496e-14
0.08	0.001	2.448073032695128e-15
0.08	0.002	2.5311911785686346e-15
0.08	0.003	2.6041728318485604e-15
0.08	0.004	2.5290612124779284e-15
0.08	0.005	2.5881683062320744e-15
0.08	0.006	2.7846056871773974e-15
0.08	0.007	2.8545626291040827e-15
0.08	0.008	2.8559707964004383e-15
0.08	0.009	3.135663035948952e-15
0.08	0.01	3.2136210790171e-15
0.08	0.011	3.6556145254181525e-15
0.08	0.012	3.493017141187753e-15
0.08	0.013	3.7177108364511405e-15
0.08	0.016	4.3388568295578705e-15
0.08	0.019	4.9390476618099365e-15
0.08	0.022	6.157911236508577e-15
0.08	0.025	7.278598274310519e-15
0.08	0.028	9.716627800155469e-15
0.08	0.031	1.259182012470481e-14
0.08	0.034	1.714359632129593e-14
0.08	0.037	2.6992871428045596e-14
0.085	0.001	3.9646926101734015e-15
0.085	0.002	3.6421670231575605e-15
0.085	0.003	3.727739464899944e-15
0.085	0.004	4.0336627491245116e-15
0.085	0.005	4.133380428819431e-15
0.085	0.006	4.216627311478426e-15
0.085	0.007	4.512024545413527e-15
0.085	0.008	4.328152665748573e-15
0.085	0.009	4.589299422582691e-15
0.085	0.01	4.794448899891907e-15
0.085	0.011	5.074128403125663e-15
0.085	0.012	5.255212215024174e-15
0.085	0.013	5.604809945990014e-15
0.085	0.016	6.411863112551513e-15
0.085	0.019	7.6431881822414e-15
0.085	0.022	9.006132357396082e-15
0.085	0.025	1.16422197691242e-14
0.085	0.028	1.377562265814415e-14
0.085	0.031	1.8019848043535953e-14
0.085	0.034	2.5002557079701332e-14
0.085	0.037	3.310152236910605e-14
0.085	0.04	5.4965097163301305e-14
0.09	0.001	6.128987324139853e-15
0.09	0.002	6.297085022097045e-15
0.09	0.003	5.844566412870798e-15
0.09	0.004	6.062276109120971e-15
0.09	0.005	6.377329174541702e-15
0.09	0.006	6.718090596505372e-15
0.09	0.007	6.7825454276394905e-15
0.09	0.008	7.132066418989451e-15
0.09	0.009	7.305086996945146e-15
0.09	0.01	7.71734859965202e-15
0.09	0.011	8.169145878665904e-15
0.09	0.012	8.579874733828888e-15
0.09	0.013	8.947308486928795e-15
0.09	0.016	9.28583488097248e-15
0.09	0.019	1.2212642082988234e-14
0.09	0.022	1.384340839816663e-14
0.09	0.025	1.6956703370221872e-14
0.09	0.028	1.9947881625643548e-14
0.09	0.031	2.457458050074059e-14
0.09	0.034	3.3476878128946857e-14
0.09	0.037	4.521185865950949e-14
0.09	0.04	6.936955685465816e-14
0.09	0.043	1.2351251630926636e-13
0.095	0.001	9.457159069415547e-15
0.095	0.002	1.0423971343555143e-14
0.095	0.003	9.432829677397225e-15
0.095	0.004	9.897871957529134e-15
0.095	0.005	1.0865592619299268e-14
0.095	0.006	1.042456406368461e-14
0.095	0.007	1.0798712008167754e-14
0.095	0.008	1.1083290931349089e-14
0.095	0.009	1.1691704629277307e-14
0.095	0.01	1.2099759214791626e-14
0.095	0.011	1.2702489225979593e-14
0.095	0.012	1.2111282871122738e-14
0.095	0.013	1.3121355841627623e-14
0.095	0.016	1.6197670480481807e-14
0.095	0.019	1.7811601829737277e-14
0.095	0.022	2.043496757342191e-14
0.095	0.025	2.577887351009829e-14
0.095	0.028	3.110156073286587e-14
0.095	0.031	3.8811657610613226e-14
0.095	0.034	4.932823907155285e-14
0.095	0.037	6.587457480956258e-14
0.095	0.04	1.0301747550993651e-13
0.095	0.043	1.560246064988504e-13
0.095	0.046	2.86869961846295e-13
0.1	0.001	1.6026971936772144e-14
0.1	0.002	1.6133952877123814e-14
0.1	0.003	1.610850690249521e-14
0.1	0.004	1.6701537452438577e-14
0.1	0.005	1.7695840673085433e-14
0.1	0.006	1.757629309587229e-14
0.1	0.007	1.884452241127656e-14
0.1	0.008	1.880750179953597e-14
0.1	0.009	1.9520643968298472e-14
0.1	0.01	1.9633671389457078e-14
0.1	0.011	2.0798983496952006e-14
0.1	0.012	2.1752371008439923e-14
0.1	0.013	2.2462915768150033e-14
0.1	0.016	2.590148957111843e-14
0.1	0.019	2.8833702928979974e-14
0.1	0.022	3.3801743555390295e-14
0.1	0.025	4.245432300792738e-14
0.1	0.028	4.8227000105222544e-14
0.1	0.031	6.013755098024209e-14
0.1	0.034	7.292640399901882e-14
0.1	0.037	9.808292465448061e-14
0.1	0.04	1.3232525547796484e-13
0.1	0.043	2.1114500095015255e-13
0.1	0.046	3.4144736433675396e-13
0.1	0.049	7.148287985027586e-13
0.105	0.001	2.7033469893316098e-14
0.105	0.002	2.9891385574417325e-14
0.105	0.003	2.867196663625701e-14
0.105	0.004	2.995079900563347e-14
0.105	0.005	3.170704991842641e-14
0.105	0.006	3.206875541160248e-14
0.105	0.007	3.155080827434289e-14
0.105	0.008	3.484519231378413e-14
0.105	0.009	3.436082615920933e-14
0.105	0.01	3.403012594240247e-14
0.105	0.011	3.655201517905503e-14
0.105	0.012	3.6983989294816195e-14
0.105	0.013	3.8834951456310686e-14
0.105	0.016	4.614229444656513e-14
0.105	0.019	5.3487116898525215e-14
0.105	0.022	5.896826971014415e-14
0.105	0.025	7.412698626629109e-14
0.105	0.028	8.063392929137436e-14
0.105	0.031	9.865736297837609e-14
0.105	0.034	1.2099133702026936e-13
0.105	0.037	1.6006192941559937e-13
0.105	0.04	2.1158851035918116e-13
0.105	0.043	2.98256554865649e-13
0.105	0.046	4.485639835744025e-13
0.105	0.049	7.754233106345782e-13
0.105	0.052	1.9232248634510343e-12
0.11	0.001	5.787097928218942e-14
0.11	0.002	5.267946937407212e-14
0.11	0.003	5.536373977029081e-14
0.11	0.004	5.723889955613836e-14
0.11	0.005	5.6058953634149084e-14
0.11	0.006	6.287115414292328e-14
0.11	0.007	6.209707466326451e-14
0.11	0.008	6.142368944182618e-14
0.11	0.009	6.400856550985732e-14
0.11	0.01	6.606368539271857e-14
0.11	0.011	6.343933469439543e-14
0.11	0.012	6.920066935920182e-14
0.11	0.013	7.041892860800984e-14
0.11	0.016	8.481698807164722e-14
0.11	0.019	9.632561560825248e-14
0.11	0.022	1.0866773358623278e-13
0.11	0.025	1.243083933027158e-13
0.11	0.028	1.5741068017154904e-13
0.11	0.031	1.781653504026537e-13
0.11	0.034	2.1407608653344647e-13
0.11	0.037	2.625805943392398e-13
0.11	0.04	3.519391849088478e-13
0.11	0.043	4.812888039098153e-13
0.11	0.046	6.706949008895852e-13
0.11	0.049	1.0231130539924662e-12
0.11	0.052	1.9172815039853313e-12
0.115	0.001	1.162911168387423e-13
0.115	0.002	1.162119960361145e-13
0.115	0.003	1.2025248649345937e-13
0.115	0.004	1.2032614949758366e-13
0.115	0.005	1.2985556519634753e-13
0.115	0.006	1.187221610023604e-13
0.115	0.007	1.2912404594937868e-13
0.115	0.008	1.311383163509214e-13
0.115	0.009	1.394463220398715e-13
0.115	0.01	1.4764922302952044e-13
0.115	0.011	1.5913983472604802e-13
0.115	0.012	1.4261969033375599e-13
0.115	0.013	1.5407694602684583e-13
0.115	0.016	1.727159105896835e-13
0.115	0.019	1.9831790359946995e-13
0.115	0.022	2.2071555984501757e-13
0.115	0.025	2.6154420453707866e-13
0.115	0.028	3.084619526202441e-13
0.115	0.031	3.564392368311904e-13
0.115	0.034	4.1161810820317465e-13
0.115	0.037	5.414878116016225e-13
0.115	0.04	6.71956799286504e-13
0.115	0.043	8.81297269580823e-13
0.115	0.046	1.1744808794512824e-12
0.115	0.049	1.8571857894896796e-12
0.115	0.052	2.8610666056305794e-12
0.115	0.055	5.663563720240547e-12
0.12	0.001	2.9109308098209515e-13
0.12	0.002	2.974275223205836e-13
0.12	0.003	3.1015445691954595e-13
0.12	0.004	3.0229413769223163e-13
0.12	0.005	3.168732103865277e-13
0.12	0.006	3.034516242937853e-13
0.12	0.007	3.4261081902673605e-13
0.12	0.008	3.127799024695395e-13
0.12	0.009	3.4960034324397336e-13
0.12	0.01	3.5245113745594357e-13
0.12	0.011	3.665701365307136e-13
0.12	0.012	3.7951187872180404e-13
0.12	0.013	3.8074272521797523e-13
0.12	0.016	4.165136294619022e-13
0.12	0.019	4.791942566390186e-13
0.12	0.022	5.2820367533721e-13
0.12	0.025	6.376404982870658e-13
0.12	0.028	7.236270820724679e-13
0.12	0.031	8.900036409239856e-13
0.12	0.034	1.0427330982444167e-12
0.12	0.037	1.2370698089739294e-12
0.12	0.04	1.5937501811079752e-12
0.12	0.043	1.993833616397288e-12
0.12	0.046	2.5877968908796622e-12
0.12	0.049	3.833420456525527e-12
0.12	0.052	5.4429308698298334e-12
0.12	0.055	9.18534353184809e-12
0.12	0.058	2.1947983279627283e-11
0.125	0.001	9.382783445358082e-13
0.125	0.002	8.798521848329482e-13
0.125	0.003	9.237797709026168e-13
0.125	0.004	9.049848209364125e-13
0.125	0.005	9.313588525658936e-13
0.125	0.006	9.678838539375277e-13
0.125	0.007	9.727110340802576e-13
0.125	0.008	1.0622169433258978e-12
0.125	0.009	1.0709765358777138e-12
0.125	0.01	1.0988023054870192e-12
0.125	0.011	1.1849694170165917e-12
0.125	0.012	1.1419507009501032e-12
0.125	0.062	1.840631436980963e-10
0.125	0.013	1.2321202549368818e-12
0.125	0.016	1.4060490787822081e-12
0.125	0.019	1.492136440956161e-12
0.125	0.022	1.8047964927881973e-12
0.125	0.025	2.0519823081816265e-12
0.125	0.028	2.242198169550949e-12
0.125	0.031	2.863278453829635e-12
0.125	0.034	3.55062055163732e-12
0.125	0.037	4.095598720683891e-12
0.125	0.04	5.265374894692503e-12
0.125	0.043	6.2534820525065104e-12
0.125	0.046	8.150381956536236e-12
0.125	0.049	1.1157702973832143e-11
0.125	0.052	1.556673530181777e-11
0.125	0.055	2.3719829993509394e-11
0.125	0.058	4.3401750274220146e-11
0.125	0.061	1.0574482811658848e-10
0.131	0.001	5.3755558813468205e-12
0.131	0.002	5.533895107533644e-12
0.131	0.003	5.626138014280162e-12
0.131	0.004	5.443954488540476e-12
0.131	0.005	5.792522380200105e-12
0.131	0.006	6.004858476403637e-12
0.131	0.007	6.244819638254629e-12
0.131	0.008	6.542361792607131e-12
0.131	0.009	6.458393269179961e-12
0.131	0.01	7.139797229758675e-12
0.131	0.011	7.510736939852653e-12
0.131	0.012	7.443245254931148e-12
0.131	0.062	1.0844917677215815e-9
0.131	0.013	8.243714167946941e-12
0.131	0.016	9.590569854223337e-12
0.131	0.019	1.13199353322967e-11
0.131	0.022	1.3862127282052706e-11
0.131	0.025	1.684754806911783e-11
0.131	0.028	2.115095823454875e-11
0.131	0.031	2.737707692460851e-11
0.131	0.034	3.2498515408727925e-11
0.131	0.037	4.34634867199292e-11
0.131	0.04	5.638712323149478e-11
0.131	0.043	7.784193840579711e-11
0.131	0.046	1.0469609578740982e-10
0.131	0.049	1.33627638082905e-10
0.131	0.052	1.8230029830957902e-10
0.131	0.055	2.8361772456077924e-10
0.131	0.058	4.625658104994029e-10
0.131	0.061	8.562110326683428e-10
0.131	0.064	1.965170040804076e-9
0.132	0.001	6.886664287637186e-12
0.132	0.002	6.826489260691215e-12
0.132	0.003	7.191939796925772e-12
0.132	0.004	7.502847671729951e-12
0.132	0.005	7.239128145730232e-12
0.132	0.006	7.859781498074355e-12
0.132	0.007	7.893452739745688e-12
0.132	0.008	8.442575138918735e-12
0.132	0.009	8.463296223061713e-12
0.132	0.01	9.226794611551948e-12
0.132	0.011	9.651154629044712e-12
0.132	0.012	9.943592710442581e-12
0.132	0.062	2.2285657558585954e-9
0.132	0.013	1.1119490039969513e-11
0.132	0.016	1.2049855730363665e-11
0.132	0.019	1.568945155382623e-11
0.132	0.022	1.9513614293899867e-11
0.132	0.025	2.385920466425761e-11
0.132	0.028	3.102384323369979e-11
0.132	0.031	4.1887049666617165e-11
0.132	0.034	5.4007079837193204e-11
0.132	0.037	7.231798877098866e-11
0.132	0.04	9.907410743235942e-11
0.132	0.043	1.4320604485734074e-10
0.132	0.046	1.9848680874713323e-10
0.132	0.049	2.9838276541146985e-10
0.132	0.052	4.5640880951985805e-10
0.132	0.055	6.030040565727442e-10
0.132	0.058	1.0101195614244523e-9
0.132	0.061	1.915111799003794e-9
0.132	0.064	4.330981479148293e-9
0.133	0.001	8.602083268166037e-12
0.133	0.002	8.606862016353039e-12
0.133	0.003	9.373588635801995e-12
0.133	0.004	9.414503470528325e-12
0.133	0.005	9.059239188621595e-12
0.133	0.006	9.596761529200326e-12
0.133	0.007	1.0549332514960871e-11
0.133	0.008	1.0380786108620772e-11
0.133	0.009	1.0983853735009536e-11
0.133	0.01	1.128303493125042e-11
0.133	0.011	1.2432019457240634e-11
0.133	0.012	1.3149967005537333e-11
0.133	0.062	6.7352024540628585e-9
0.133	0.013	1.320488580774887e-11
0.133	0.016	1.6977614243909666e-11
0.133	0.019	2.0819768938418906e-11
0.133	0.022	2.6317300514862098e-11
0.133	0.025	3.396508389375722e-11
0.133	0.028	4.271993972604867e-11
0.133	0.031	5.977708581272383e-11
0.133	0.034	8.678500986193295e-11
0.133	0.037	1.228578066084097e-10
0.133	0.04	1.6465167937228795e-10
0.133	0.043	2.7850286984548156e-10
0.133	0.046	4.390428865074139e-10
0.133	0.049	6.64941847812946e-10
0.133	0.052	1.0567270281953985e-9
0.133	0.055	1.8775752651648343e-9
0.133	0.058	2.859014211899737e-9
0.133	0.061	5.092403985037592e-9
0.133	0.064	1.1876189643314839e-8
0.134	0.001	1.0280662074637605e-11
0.134	0.002	1.0393929944912171e-11
0.134	0.003	1.0814637119767191e-11
0.134	0.004	1.0942660459193826e-11
0.134	0.005	1.1300607459017321e-11
0.134	0.006	1.1595253957143941e-11
0.134	0.007	1.2583911811946024e-11
0.134	0.008	1.3288025194095766e-11
0.134	0.009	1.2894044943951932e-11
0.134	0.01	1.3615934108781412e-11
0.134	0.011	1.4737761628763822e-11
0.134	0.012	1.536347180942591e-11
0.134	0.062	4.3057219129931036e-8
0.134	0.013	1.6370436182830985e-11
0.134	0.016	2.079949476136362e-11
0.134	0.019	2.5014667691510024e-11
0.134	0.022	3.218237459113757e-11
0.134	0.025	4.259603469640644e-11
0.134	0.028	5.865915829440499e-11
0.134	0.031	7.826563356030367e-11
0.134	0.034	1.1815328562804916e-10
0.134	0.037	1.7789910856373967e-10
0.134	0.04	2.7914530782114403e-10
0.134	0.043	4.5496093539968326e-10
0.134	0.046	7.714480079108487e-10
0.134	0.049	1.5252632118992714e-9
0.134	0.052	2.9877502240812664e-9
