56.6929,208.403
124.7241,0
124.725,-0.096
31.838,-0.006
19.919,0.068
14.531,0.128
11.446,0.157
9.444,0.208
9.876,0.363
8.35,0.246
7.233,0.275
6.38,-0.058
5.707,0.131
5.163,0.058
4.713,0.051
4.336,0.118
4.014,-0.037
3.737,-0.186
3.496,-0.696
3.284,-1.415
3.096,-2.409
2.929,-3.579
2.778,-3.275
2.643,-3.713
2.52,-2.758
2.407,-2.528
1.165,-1.001
1.141,-0.67
1.117,-0.288
1.094,0.049
1.073,0.311
1.051,0.456
1.032,0.496
1.013,0.49
0.994,0.572
0.976,0.387
0.958,0.303
0.942,0.308
0.926,0.394
0.911,0.518
0.895,0.87
0.881,1.077
0.867,0.747
0.853,0.397
0.839,-0.03
0.827,-0.483
0.815,-0.952
0.803,-1.472
0.79,-1.958
0.78,-1.815
0.768,-2.727
0.758,-3.729
0.747,-2.622
0.737,-3.162
0.727,-4.486
0.717,-2.591
0.708,-2.63
0.699,-2.754
0.69,-3.039
0.682,-3.463
0.673,-2.443
0.664,-0.66
0.657,-0.616
0.649,-0.132
0.641,0.138
0.633,0.292
0.626,1.274
0.619,0.35
0.612,-1.251
0.606,-2.163
0.598,-1.653
0.592,-1.766
0.586,-1.28
0.579,-0.063
0.573,1.228
0.568,2.322
0.561,6.019
0.555,4.54
0.55,4.942
0.545,3.717
0.539,3.132
0.533,3.265
0.529,1.886
0.523,1.766
0.519,1.42
0.513,0.844
0.509,0.426
0.504,0.219
0.499,0.182
0.494,0.556
0.491,48.862
0.485,4.62
0.482,3.38
0.477,1.587
0.473,-0.413
0.469,-2.744
0.465,-4.217
0.461,-3.936
0.457,-1.998
0.454,0.36
0.449,2.608
0.446,3.898
0.266,2.482
0.264,2.06
0.263,1.483
0.262,0.633
0.261,-0.846
0.259,-2.346
0.258,-4.025
0.257,-5.946
0.256,-7.783
0.254,-8.255
0.254,-6.428
0.252,-4.376
0.251,-2.348
0.25,-1.234
0.248,-0.096
0.248,1.277
0.246,2.754
0.246,3.174
0.244,3.935
0.243,3.682
0.242,2.539
0.241,1.726
0.24,1.731
0.238,2.148
0.238,1.929
0.237,1.042
0.236,-0.747
0.234,-3.077
0.234,-5.398
0.233,-6.759
0.231,-7.214
0.231,-5.658
0.229,-2.774
0.229,0.55
0.228,2.224
0.227,2.157
0.226,1.267
0.448,5.684
0.224,5.473
0.222,2.992
0.221,-0.253
0.22,-2.853
0.22,-3.926
0.218,-4.289
0.218,-2.742
0.217,5.307
0.216,-0.648
0.215,1.96
0.214,5.515
0.213,7.595
0.213,7.087
0.212,7.351
0.211,6.557
0.14,2.982
0.14,1.834
0.139,0.115
0.139,-2.369
0.139,-3.967
0.414,-10.41
0.137,-4.032
0.137,-4.369
0.137,-4.647
0.136,-4.647
0.136,-4.355
0.135,-3.709
0,172.06
0,0
