0.0009900000000000004,0.0004900000000000007,8.587807105787759e-20
0.0009900000000000004,0.000541552827237565,1.e16
0.0009900000000000004,0.0005985295197734688,1.e16
0.0009900000000000004,0.0006615007216703339,1.e16
0.0009900000000000004,0.0007310971143678741,1.e16
0.0009900000000000004,0.0008080157332064225,1.e16
0.0009900000000000004,0.000893026948510963,1.e16
0.0009900000000000004,0.0009869821811539729,1.e16
0.0009900000000000004,0.0010908224298714932,1.e16
0.0009900000000000004,0.0012055876957368515,1.e16
0.0009900000000000004,0.0013324273981818618,1.e16
0.0009900000000000004,0.0014726118868860793,1.e16
0.0009900000000000004,0.0016275451648302046,1.e16
0.0009900000000000004,0.0017987789499400522,1.e16
0.0009900000000000004,0.001988028216153984,1.e16
0.0009900000000000004,0.0021971883695637577,1.e16
0.0009900000000000004,0.002428354231654588,1.e16
0.0009900000000000004,0.0026838410197690715,1.e16
0.0009900000000000004,0.0029662075349226285,1.e16
0.0009900000000000004,0.0032782817892055413,1.e16
0.0009900000000000004,0.003623189329440166,1.e16
0.0009900000000000004,0.004004384540765914,1.e16
0.0009900000000000004,0.004425685243669746,1.e16
0.0009900000000000004,0.004891310930965146,1.e16
0.0009900000000000004,0.005405925027677912,1.e16
0.0009900000000000004,0.0059746815970883275,1.e16
0.0009900000000000004,0.006603276960709038,1.e16
0.0009900000000000004,0.0072980067491931625,1.e16
0.0009900000000000004,0.008065828955559972,1.e16
0.0009900000000000004,0.008914433622241045,1.e16
0.0009900000000000004,0.009852319859890291,1.e16
0.0009900000000000004,0.010888880969331405,1.e16
0.0009900000000000004,0.012034498519172926,1.e16
0.0009900000000000004,0.013300646321315049,1.e16
0.0009900000000000004,0.014700005345704235,1.e16
0.0009900000000000004,0.016246590725251916,1.e16
0.0009900000000000004,0.017955892122921976,1.e16
0.0009900000000000004,0.01984502886681858,1.e16
0.0009900000000000004,0.021932921407013622,1.e16
0.0009900000000000004,0.024240480811321484,1.e16
0.0009900000000000004,0.026790818197896065,1.e16
0.0009900000000000004,0.02960947620220042,1.e16
0.0009900000000000004,0.03272468479658167,1.e16
0.0009900000000000004,0.0361676440245856,1.e16
0.0009900000000000004,0.03997283648170636,1.e16
0.0009900000000000004,0.044178372672189666,1.e16
0.0009900000000000004,0.048826372700773606,1.e16
0.0009900000000000004,0.05396338812216116,1.e16
0.0009900000000000004,0.05964086817321305,1.e16
