4.960649436756511300e-04 6.555747657703671824e-24
5.462639727918729452e-04 1.488255577920761872e-25
5.964896441044801071e-04 4.271132866431189779e-26
6.468299838688650917e-04 1.871424568470357338e-26
6.971552317578712243e-04 9.580121909988172119e-27
7.475551586200710787e-04 5.561971252222676390e-27
7.980044599976502664e-04 3.431101955531710833e-27
8.989158272350247520e-04 1.496695023456035408e-27
1.000000000000000021e-03 7.442816299155684808e-28
2.015812108829867499e-03 6.950036565933114161e-30
2.015812108829869234e-03 6.950036565933114161e-30
3.037848900259842479e-03 7.762120019997771644e-31
3.037848900259845948e-03 7.762120019997771644e-31
4.064032439280588875e-03 2.155595253515179607e-31
5.092744017110575720e-03 4.330891687593873357e-32
6.123893532468845970e-03 1.884470950478299508e-32
7.157194195632697944e-03 1.172784872112605963e-32
8.192541099896439444e-03 8.706990862446373924e-33
9.228525940809953823e-03 7.150497077994889478e-33
1.026628485249388503e-02 6.251129010878727581e-33
2.069544518994758525e-02 4.804616346867617932e-33
5.228356076049116286e-02 7.398457326204586988e-33
1.053966046725454131e-01 1.276704453370613892e-32
2.124653354691763696e-01 2.377127541703088191e-32
5.367579278698736411e-01 5.698868833174404766e-32
1.082031566054038052e+00 1.123905307561730370e-31
1.110844427650082089e+01 1.110099876783599677e-30
