1.778339382924076090e-02,1.501120355959802001e-35
3.162277660168381216e-02,3.827679372236526599e-37
5.623602902818427424e-02,2.980251480376499528e-38
1.000000000000000472e-01,9.621086145573137982e-39
1.778339382924077061e-01,7.819143421079794353e-39
3.162562064286085217e-01,9.664707386618779690e-39
5.623602902818424232e-01,1.430019768094051755e-38
1.000089936478786967e+00,2.303770334623319644e-38
1.778339382924075229e+00,3.897708226783772221e-38
3.162562064286081664e+00,6.628109156006530192e-38
