5.178053548231172651e-04 1.000102881938083044e-07
5.347905047493182367e-04 1.031839451644237776e-07
5.563569074501745031e-04 1.077141992988645125e-07
5.792327331351854267e-04 1.121314555267935162e-07
6.041141996797859404e-04 1.165139012447231231e-07
6.288553394544500047e-04 1.216460872347528792e-07
6.553997718903389500e-04 1.271437797619457969e-07
6.842098983908832463e-04 1.333007075589194610e-07
7.154680637543281256e-04 1.402262426642118231e-07
7.458183941417303011e-04 1.455269531265949949e-07
7.779078231593849384e-04 1.512301559144709226e-07
8.075810013234265353e-04 1.571568672781870104e-07
8.398479817861414370e-04 1.638656150838253974e-07
8.735602742859253575e-04 1.693557429927481725e-07
9.047374814782272638e-04 1.751198668467740060e-07
9.339349385676409040e-04 1.816959752036815426e-07
9.661656798151779498e-04 1.893223637819852368e-07
1.001721360451334484e-03 1.964520141657973182e-07
1.039374549257509077e-03 2.039340614722981742e-07
1.075172036558340663e-03 2.106221327963391312e-07
1.112575135099126526e-03 2.177982515285987588e-07
1.151073710643159406e-03 2.260002692753904043e-07
1.190824659325268042e-03 2.344789996299123445e-07
1.233435170334918870e-03 2.427924397350904747e-07
1.275916372013375603e-03 2.508236827815480702e-07
1.319949129266178656e-03 2.590495116013672469e-07
1.363855480648925580e-03 2.672975059994629517e-07
1.406643603769096740e-03 2.750713682222976826e-07
1.455187848285871164e-03 2.847068256928982395e-07
1.506618373215110876e-03 2.945181637661891313e-07
1.558229916422519202e-03 3.043543416434453686e-07
1.610889711875700646e-03 3.143357225368451811e-07
1.666519854130907698e-03 3.247780662666930345e-07
1.724032607947308723e-03 3.354752621987893704e-07
1.782454888492143947e-03 3.464891435650940495e-07
1.838868507599796627e-03 3.598211906991001559e-07
1.902329132755970625e-03 3.720296446831771855e-07
1.973349897558241816e-03 3.863046834935520748e-07
2.046656374619989973e-03 4.009074371476260652e-07
2.118612492492388637e-03 4.141121016593027506e-07
2.190993079238398849e-03 4.277516874238912664e-07
2.272181601730793518e-03 4.440429857052113354e-07
2.351856575817574437e-03 4.589201323679477093e-07
2.440695388751776534e-03 4.763985082189825198e-07
2.532889990795191091e-03 4.949327732932777458e-07
2.621706810818533531e-03 5.167512144599520473e-07
2.740010402954885359e-03 5.396055040595151243e-07
2.864995937962327120e-03 5.628525815962572823e-07
2.982063709506554711e-03 5.815507431632151076e-07
3.095468363041440751e-03 6.040309394514749744e-07
3.229590987379701503e-03 6.334331259593107992e-07
3.371256443562015235e-03 6.643804172406038922e-07
3.527083977846639899e-03 7.003853071559834034e-07
3.691433233927720985e-03 7.388479776287671637e-07
3.903078996612417088e-03 7.797169461588415301e-07
4.127596812040828546e-03 8.149555972792098022e-07
4.343341674491946365e-03 8.517868295777869195e-07
