139.555,53.984
1.445,0.911
1.77,1.253
1.804,1.172
1.883,1.118
1.797,1.257
1.851,1.289
1.926,1.379
2,1.477
1.86,1.082
1.886,1.121
1.676,1.121
1.754,1.219
1.762,0.961
1.57,0.976
1.422,1.075
1.519,1.199
1.618,1.078
1.652,1.09
1.516,0.941
1.531,0.977
1.523,1.078
1.52,1.074
1.574,1.016
1.516,0.949
1.519,0.941
1.465,0.914
1.383,0.836
1.519,1.004
1.555,0.988
1.508,0.958
1.488,0.941
1.52,0.953
1.519,0.945
1.492,0.942
1.395,1.101
1.519,0.973
1.641,1.098
1.633,1.082
1.547,0.945
1.504,0.945
1.629,1.09
1.543,0.961
1.66,1.09
1.66,1.113
1.543,1.258
1.976,1.262
1.997,1.23
1.793,0.953
1.671,1.106
1.899,1.386
1.922,1.391
2.023,1.539
2.039,1.559
2.496,1.57
2.504,1.289
2.281,1.289
2.059,1.297
2.277,1.57
2.278,1.575
2.39,1.574
2.278,1.433
2.312,1.36
2.164,1.43
2.25,1.542
2.332,1.293
1.875,1.504
2.024,1.504
2.09,1.399
2.14,1.402
2.024,1.258
2.027,1.258
1.82,1.007
2,1.227
1.629,1.078
1.656,1.094
1.77,1.23
1.805,1.258
1.664,1.11
1.746,1.246
1.746,1.086
1.652,0.949
1.715,1.156
1.649,1.102
1.546,0.976
1.582,1.082
1.696,1.004
1.644,0.883
1.559,0.992
1.633,1.082
1.531,0.961
1.519,0.977
1.61,1.086
1.519,0.972
1.477,1.051
1.57,1.039
1.52,0.945
1.492,0.93
1.402,0.809
1.52,0.961
1.437,1.074
1.606,1.074
1.515,0.945
1.52,0.942
1.512,0.945
1.515,0.949
1.52,0.95
1.414,1.078
1.629,1.078
1.515,0.953
1.516,0.945
1.512,0.946
1.633,1.085
1.535,0.961
1.707,1.016
1.578,1.016
1.523,0.972
1.536,1.242
1.742,1.231
1.621,0.977
1.59,1.171
1.703,1.172
1.769,1.258
1.785,1.246
1.793,1.258
1.887,1.375
1.879,1.113
1.887,1.117
1.789,1.247
1.801,1.285
1.902,1.414
2.004,1.535
1.828,1.223
1.953,1.211
1.777,1.25
1.782,1.25
1.793,1.257
1.886,1.118
1.77,1.121
1.683,1.101
1.684,1.051
1.5,1.074
1.516,1.125
1.558,1.055
1.61,1.086
1.519,0.969
1.438,1.125
1.519,1.253
1.52,1.258
1.508,1.239
1.449,1.121
1.426,1.093
1.464,1.239
1.442,1.175
1.398,1.125
1.504,1.262
1.504,1.246
1.387,1.121
1.394,1.258
1.391,1.246
1.387,1.121
1.386,1.254
1.27,1.102
1.207,1.183
1.129,1.122
1.035,1.132
1.004,1.235
0.898,1.117
0.899,1.121
0.996,1.246
0.969,1.258
0.863,1.164
0.773,1.187
0.649,1.395
0.652,1.41
0.52,1.285
0.508,1.571
0.523,1.574
0.402,1.453
0.387,1.719
0.398,1.73
0.391,1.719
0.391,1.754
0.273,1.887
0.387,2.023
0.375,1.906
0.258,1.91
0.367,2.032
0.254,1.922
0.023,1.917
0.113,2.032
0.129,2.043
0.012,2.047
0.129,2.046
0.113,2.063
0.012,2.187
0.125,2.043
0.113,2.063
0.008,2.18
0.004,1.945
0,41.859
0.113,2.313
0.114,2.062
-0.114,2.063
-0.113,2.058
0,41.864
0.113,2.312
0.114,2.063
-0.114,2.062
-0.113,2.059
0,41.863
0.113,2.313
0.114,2.062
-0.114,2.059
-0.113,2.062
0,41.863
0.113,2.313
0.114,2.059
-0.227,4.125
0,19.828
0.09,2.277
