65.934,100.195
7.054,6.95
14,10.808
3.653,2.399
3.714,2.433
5.09,2.914
7.106,4.606
4.683,3.488
3.828,2.477
3.825,2.507
4.918,3.188
3.797,1.566
5.125,2.918
7.246,4.723
7.191,4.648
4.715,3.492
3.824,3.418
35.008,22.149
4.902,3.203
5.539,3.598
5.508,3.578
4.817,3.34
3.812,2.492
5.02,3.055
5.449,3.558
5.453,3.539
4.902,3.203
5.465,4.016
4.801,3.336
3.742,2.433
3.766,2.473
5.008,3.047
5.449,3.09
4.906,3.203
5.535,3.598
5.508,3.578
4.816,3.34
3.813,2.492
5.019,3.054
5.45,3.559
5.453,3.539
4.902,3.203
5.465,4.016
4.805,3.336
3.738,2.433
3.769,2.473
5.004,3.051
5.45,3.086
4.906,3.203
5.535,3.598
5.508,3.582
4.816,3.339
3.813,2.493
5.019,3.05
5.449,3.563
5.45,3.539
4.906,3.207
5.461,4.012
4.801,3.336
3.738,2.437
3.773,2.477
5.004,3.054
5.449,3.094
4.903,3.207
5.519,3.598
5.504,3.586
4.821,3.344
3.836,2.523
5.003,3.074
5.403,3.555
5.445,3.562
4.891,3.227
30.953,21.656
1.055,0.512
0.39,0.492
2.137,1.781
10.14,5.203
26.305,23.567
3.68,4.523
3.293,4.367
2.453,3.731
2.305,4.191
2.445,4.309
1.828,4.387
1.863,4.765
1.782,5.692
0.777,5.355
0.629,5.176
0.894,5.266
0.246,5.378
0.352,5.27
0.605,5.191
-0.148,5.387
-0.148,4.613
0.054,4.715
-1.691,23.985
0.016,0.047
0,5.98
