5.000000608138450292e-03 9.007786416525702047e-11
6.000003316055581293e-03 1.059525963080476363e-10
6.999968594062411752e-03 1.230282821990865706e-10
8.000035847358951194e-03 1.348768999014249875e-10
9.000029582365245973e-03 1.642458493233361930e-10
1.000000000000000021e-02 1.872746325681322550e-10
1.099996561957947844e-02 2.206732254319646174e-10
1.199995865303675469e-02 2.493067713336942946e-10
1.233328021566512667e-02 2.104306659140770797e-10
1.299995649536582649e-02 6.463292287610556128e-11
1.400000332629704192e-02 4.431860379319160923e-11
1.500002647636912087e-02 3.959981787932730164e-11
1.599999221583021936e-02 3.648985462239718967e-11
1.700009268682007441e-02 3.673651327849209645e-11
1.799996975108859865e-02 3.857130009530247351e-11
1.900000864796290434e-02 3.978365471218790887e-11
2.000009448352707553e-02 4.201537444946369401e-11
2.100004205637115082e-02 4.448920969236187788e-11
2.200003517071389206e-02 4.790631753954377263e-11
2.300011821918033356e-02 5.094372824041452046e-11
2.400003068591531619e-02 5.575603599828433299e-11
2.500000608138484501e-02 5.944737975259423241e-11
2.600003581890579160e-02 6.454793467246285962e-11
2.700000228401722852e-02 7.097703641330822957e-11
2.800013892956341663e-02 7.655744127788381224e-11
2.899991828903930244e-02 8.356469373392447219e-11
3.000019467827901368e-02 9.126133551893620833e-11
3.100010233235720239e-02 9.970359521584849280e-11
3.200013560523023298e-02 1.106778560523167722e-10
3.300011100417604010e-02 1.195619976826556235e-10
3.400001648083978562e-02 1.278135451942437927e-10
3.500001682968342798e-02 1.500460838451177742e-10
3.600010957224013264e-02 1.602327280648729547e-10
3.700008074917205542e-02 1.795719139892045820e-10
3.800019681470893917e-02 2.022539860537895777e-10
3.900012256701324009e-02 2.281850659383687090e-10
3.999999026978659500e-02 2.469950444145772187e-10
4.100005349092802898e-02 3.016016232363851460e-10
4.200028252854654670e-02 3.858612258331139553e-10
4.299990144681100496e-02 4.329107184864577533e-10
4.400027820551967450e-02 5.144841444336159140e-10
4.499993532419584857e-02 6.981845285690076071e-10
4.600000793640798835e-02 1.518439141006806269e-09
