50.088135,57.174744
0.340393,0.05666
0.453293,0.08522
0.595169,0.169983
0.680374,0.198532
0.793701,0.28331
0.907013,0.340393
0.992233,0.396637
1.105561,0.481842
1.19075,0.567047
1.303665,0.623718
1.388855,0.708481
1.445953,0.765579
1.558853,0.850373
1.644059,0.935135
1.701141,0.992218
1.757385,1.077011
1.842591,1.134094
1.899246,1.190338
1.984024,1.27597
2.012573,1.3322
2.069244,1.388855
2.125901,1.474075
2.182983,1.502182
2.211105,1.55928
2.239228,1.615509
2.295883,1.672608
2.29631,1.729263
2.352539,1.757385
2.381104,1.785919
2.409637,1.842164
2.409199,1.899246
2.43776,1.927795
2.46629,1.955918
2.46631,2.012573
2.49441,2.04068
2.52297,2.069671
2.49441,2.097352
2.55107,2.15444
2.52297,2.15444
2.57919,2.21112
2.5515,2.23921
2.57919,2.29588
2.57964,2.29632
2.57962,2.35255
2.60774,2.38109
2.60817,2.40964
2.60773,2.46586
2.63629,2.49484
2.63629,2.55109
2.63628,2.55107
2.6644,2.63629
2.66441,2.6644
2.69295,2.69295
2.66482,2.7496
2.69252,2.80628
2.7215,2.86293
2.69295,2.89148
2.72105,2.94815
2.7215,3.00479
2.7496,3.03293
2.72107,3.11811
2.7496,3.14625
2.74962,3.23188
2.7496,3.25957
2.74961,3.31667
2.74962,3.37332
2.7496,3.45808
2.74962,3.48665
2.7496,3.5433
2.7496,3.59998
2.7215,3.65663
2.72107,3.71329
2.7215,3.77038
2.6925,3.82662
2.69295,3.85516
2.66484,3.93994
2.6644,3.96892
2.63629,4.02515
2.60773,4.0818
2.57963,4.11037
2.57962,4.13846
2.55107,4.22369
2.52297,4.22368
2.49441,4.27991
2.4663,4.28033
2.43776,4.33701
2.38108,4.36555
2.38109,4.36511
2.35256,4.39411
0.42517,0.7937
