2.114005871121299174e-01 1.009998548076561885e-02
2.123975857262255518e-01 6.238115110070731849e-03
2.133992863435186793e-01 5.349023557071540431e-03
2.143990961968350872e-01 4.905572202270226147e-03
2.154002674291082831e-01 4.622049373269729831e-03
2.163994371323684773e-01 4.418855782818553214e-03
2.173998879115231486e-01 4.263226769811430047e-03
2.183982256125703847e-01 4.138667513556361019e-03
2.193977632940285749e-01 4.035816330915642340e-03
2.203984755388207206e-01 3.948929022513568594e-03
2.214003367592588256e-01 3.874140904025009241e-03
2.223998903271516281e-01 3.808870634731502825e-03
2.234005102612586502e-01 3.751180695733849664e-03
2.243987087124594271e-01 3.699753426262954257e-03
2.253978901956855407e-01 3.653466298945515656e-03
2.263980281920167648e-01 3.611523821808793489e-03
2.273990960202938449e-01 3.573329459689654920e-03
2.283975434440476127e-01 3.538268380944674472e-03
2.294003747781835911e-01 3.506005456147964858e-03
2.304005006308495751e-01 3.476122436324934842e-03
2.313978473596501606e-01 3.448415467319981571e-03
2.323995113555342440e-01 3.422591876904771454e-03
2.333983101738373866e-01 3.398418291578129535e-03
2.343977856389289904e-01 3.375814157416617920e-03
2.353979097458610004e-01 3.354510664633706361e-03
2.363986543398952644e-01 3.334485036143269247e-03
2.373999911176054578e-01 3.315573800688324715e-03
2.383982139578063320e-01 3.297665067316542502e-03
2.394006341395235604e-01 3.280696838429788317e-03
2.403998521573286751e-01 3.264608913933013043e-03
2.413995167731906311e-01 3.249296310118645215e-03
2.423995989377440152e-01 3.234702615055896294e-03
2.434000694616886840e-01 3.220772746783136849e-03
2.443971288040585610e-01 3.207498681646595972e-03
2.453982724810563898e-01 3.194735830065312254e-03
2.463997161176342265e-01 3.182569475862939007e-03
2.473976134774312219e-01 3.170947868103260198e-03
2.483995522345008311e-01 3.159729906532417719e-03
2.493978539826677554e-01 3.148956601947305433e-03
2.504001678410478493e-01 3.138668523946711812e-03
2.513987534260061496e-01 3.128682306594253709e-03
2.523974276990212373e-01 3.119128997000761554e-03
2.534000691766865598e-01 3.109871493328223054e-03
2.543988445475286464e-01 3.100995959700808460e-03
2.553976166746352860e-01 3.092366703670544614e-03
2.564003099899993532e-01 3.084069951979512194e-03
2.573989982521988629e-01 3.076059196541807914e-03
2.583975902481913112e-01 3.068288475307927310e-03
2.594000563306457785e-01 3.060756072805633464e-03
2.603983773521646450e-01 3.053460328858571479e-03
2.614005404887396744e-01 3.046399637976562619e-03
2.623984646404328158e-01 3.039572448766937607e-03
2.634001984728965851e-01 3.032933921405208018e-03
2.643975989632718626e-01 3.026482885720320048e-03
2.653987762455553012e-01 3.020218206181807166e-03
2.663996349846045053e-01 3.014138781566743155e-03
2.674001430417324854e-01 3.008243544637206716e-03
2.684002681735617735e-01 3.002488554944453877e-03
2.693999780336233663e-01 2.996873051202220140e-03
2.703992401739724882e-01 2.991439039857800904e-03
2.713980220468155680e-01 2.986142897841906080e-03
2.724004931505488170e-01 2.980983927356431647e-03
2.733982318452895521e-01 2.975961449450817333e-03
2.743996250213108778e-01 2.971032346512622168e-03
2.754004375759969148e-01 2.966280959464411959e-03
2.764006364575864461e-01 2.961621814959054452e-03
2.774001885224763320e-01 2.957054501993315165e-03
2.783990605369390248e-01 2.952620811720121224e-03
2.793972191788488546e-01 2.948278031722799224e-03
2.803989565708898679e-01 2.944025780228336654e-03
2.813999445041230896e-01 2.939905695722986635e-03
2.824001493647798067e-01 2.935875285267199302e-03
2.833995374556594893e-01 2.931892297662872827e-03
2.843980749979162503e-01 2.928040238988133780e-03
2.854001308141697058e-01 2.924276817945500786e-03
2.863968809812826311e-01 2.920559969533588051e-03
2.873971122641638676e-01 2.916931212029641885e-03
2.884008368204907247e-01 2.913390228683067785e-03
2.893991379010281695e-01 2.909936710653754279e-03
2.904008946062385244e-01 2.906528821390427265e-03
2.913971283036018156e-01 2.903207897639236909e-03
2.923967796267307739e-01 2.899932209004642616e-03
2.933998602999484673e-01 2.896743006020219280e-03
2.943972989281304908e-01 2.893640011371769252e-03
2.953981284366488658e-01 2.890540340654985160e-03
2.963977879475821475e-01 2.887567780616588902e-03
2.974008304154189819e-01 2.884598277485261267e-03
2.983980606916544764e-01 2.881714188281328526e-03
2.993986348328769309e-01 2.878874122448637184e-03
3.003979299375288958e-01 2.876077955468483733e-03
3.014005603636890074e-01 2.873325564825083764e-03
3.023972072594773852e-01 2.870657852375194715e-03
3.033971497862814615e-01 2.868033601615580137e-03
3.044003988418261808e-01 2.865452697846044509e-03
3.053975428052022045e-01 2.862874116596108263e-03
3.063979531771886533e-01 2.860379606191686824e-03
3.073968985735435200e-01 2.857928109798572609e-03
3.083991008190207772e-01 2.855519520515581531e-03
3.093997975497679853e-01 2.853153733371104929e-03
3.103989529563951910e-01 2.850830645315452928e-03
3.113965311850419582e-01 2.848550155213411608e-03
3.123973154886859893e-01 2.846312163836869132e-03
3.133964815338977639e-01 2.844075930760211687e-03
3.143988432941057787e-01 2.841922677513948788e-03
3.153995454526937747e-01 2.839771054498261421e-03
3.163985518038131550e-01 2.837661611333401005e-03
3.174007224387879189e-01 2.835594256419925099e-03
3.184011555379426262e-01 2.833528407660778486e-03
3.193998147099416096e-01 2.831544990273532087e-03
3.203966635312520128e-01 2.829562961241708936e-03
3.213966235239741898e-01 2.827622726989958372e-03
3.223997043980942334e-01 2.825724203424970389e-03
3.234009269221803096e-01 2.823826954567419667e-03
3.244002543866902899e-01 2.821971306197784517e-03
3.253976500562020258e-01 2.820157177960097832e-03
3.263981123019821795e-01 2.818344215950169176e-03
3.273965999411662664e-01 2.816572668906812578e-03
3.283981420635961879e-01 2.814842460181060917e-03
3.293976665323399278e-01 2.813113314315243869e-03
3.304002331899259515e-01 2.811425406589387367e-03
3.314007389141728765e-01 2.809738511632011923e-03
3.323991465492058262e-01 2.808092757144033981e-03
3.334005620767647726e-01 2.806488072004815950e-03
3.343998359113763419e-01 2.804884303863222888e-03
3.353969307574306002e-01 2.803281452195244272e-03
3.363969986854821181e-01 2.801719553711165284e-03
3.374000485605015420e-01 2.800198540965193050e-03
3.384008689042984908e-01 2.798678353954891194e-03
3.393994221796776123e-01 2.797198964865709771e-03
3.404009219860364421e-01 2.795720357785677190e-03
3.414001103803523396e-01 2.794282463257657424e-03
3.423969497049754729e-01 2.792845308267362988e-03
3.433966996573599162e-01 2.791408892434431906e-03
3.443993687361217582e-01 2.790052955840094905e-03
3.453996371280069200e-01 2.788657826748348108e-03
3.463974669547072449e-01 2.787303226493755698e-03
3.473981794259040079e-01 2.785949284240950025e-03
3.483964083026817038e-01 2.784635792773351021e-03
3.493975055332661506e-01 2.783322920577551655e-03
3.504014793597087229e-01 2.782050423519087309e-03
3.513974962377911515e-01 2.780778508228822117e-03
3.523963442957626091e-01 2.779507174440780035e-03
3.533980315812572104e-01 2.778276124110973331e-03
3.543970990279952660e-01 2.777045619016281931e-03
3.553989908700999623e-01 2.775855326543321278e-03
3.563982170850215070e-01 2.774665544251451576e-03
3.574002526861655427e-01 2.773476271922005292e-03
3.583995766909456315e-01 2.772327126545688202e-03
3.593961506425484287e-01 2.771138856504780108e-03
3.604010553617350010e-01 2.844075930760214289e-03
3.613976195391897517e-01 2.844319798057149979e-03
3.623969393693962093e-01 2.844563686264661891e-03
3.633990224721559970e-01 2.844848248937794505e-03
3.643982550678739885e-01 2.845132840077823060e-03
3.654002352377971885e-01 2.845417459687606815e-03
3.663993182468493481e-01 2.845742774106212354e-03
3.674011329642108414e-01 2.846068125717768436e-03
3.684000037051798349e-01 2.846393514526530770e-03
3.694015901230143784e-01 2.846759621403963363e-03
3.704001855911968621e-01 2.847247837158039738e-03
3.714014805412862441e-01 2.847939619473133233e-03
3.723997374147234307e-01 2.848631569867294752e-03
3.734006774136665041e-01 2.849323688381364458e-03
3.743985320592628230e-01 2.850056703039483084e-03
3.753990533146275288e-01 2.850789906272344770e-03
3.763964417943460039e-01 2.851523298128463661e-03
3.773964802109005534e-01 2.852256878656369080e-03
3.783991756048426525e-01 2.853031418397270185e-03
3.793986822096047651e-01 2.853806168466986419e-03
