m
111.196,48.899
0.491,0.446
0.282,0.173
0.162,0.056
0.383,0.359
0.084,0.118
0.386,0.292
0.065,0.017
0.016,10e-4
0.098,0.086
0.555,0.197
0.282,-0.01
0.362,0.32
0.565,0.387
0.007,0.002
0.01,0.008
0.693,0.237
0.232,0.062
0.372,0.291
0.554,0.398
0.006,0.002
h
0.002
l
0.01,0.008
0.686,0.244
0.239,0.059
0.343,0.318
0.454,0.367
0.1,0.039
0.037,0.002
0.212,0.185
0.388,0.131
0.335,-0.02
0.34,0.297
0.127,0.124
0.406,0.24
0.046,0.016
0.015,0.018
0.099,0.071
0.512,0.24
0.324,0.069
0.305,0.258
0.464,0.326
0.124,0.044
0.041,10e-4
0.17,0.137
0.458,0.145
0.307,-0.008
0.348,0.306
0.479,0.373
0.081,0.027
0.026,0.007
0.117,0.09
0.818,0.242
0.544,0.05
0.297,0.582
0.062,0.033
0.031,0.009
0.194,0.165
0.38,0.178
0.106,0.114
0.255,0.117
0.281,0.081
0.186,0.181
0.189,0.12
0.224,0.058
0.054,0.002
0.219,0.173
0.383,0.122
0.333,-0.009
0.35,0.277
0.583,0.375
h
0.001
l
0.002,10e-4
0.705,0.242
0.228,0.103
0.358,0.269
0.492,0.383
0.056,0.03
0.028,0.009
0.177,0.149
0.402,0.192
0.356,0.08
0.282,0.236
0.439,0.302
0.213,0.059
0.21,0.165
0.396,0.127
0.329,-0.006
0.352,0.276
0.484,0.272
0.098,0.028
0.06,0.013
0.076,0.064
0.332,0.109
0.29,0.079
0.177,0.19
0.184,0.121
0.202,0.086
0.495,0.413
0.035,0.019
0.018,0.006
0.115,0.097
0.483,0.237
0.337,0.083
0.293,0.243
0.456,0.313
0.138,0.05
0.047,0.003
0.127,0.082
0.808,0.202
0.56,0.062
0.374,0.459
0.222,0.14
0.542,0.182
0.171,0.134
0.247,0.183
0.155,0.069
0.065,0.082
0.44,0.348
0.02,0.008
0.007,0.003
0.049,0.04
0.568,0.289
0.318,0.087
0.301,0.249
0.47,0.322
0.163,0.049
0.164,0.126
0.462,0.154
0.309,0.005
0.362,0.277
0.434,0.239
0.138,-0.006
0.084,0.064
0.134,0.09
0.25,0.126
0.26,0.095
0.207,0.175
0.166,0.103
0.23,0.076
0.537,0.423
h
0.001
v
0
l
0.004,0.003
0.62,0.329
0.16,0.167
0.151,0.076
0.302,0.1
0.165,0.153
0.267,0.17
0.157,0.046
0.043,0.035
0.167,0.096
0.455,0.157
0.313,0.073
0.333,0.235
0.586,0.356
0.01,0.005
0.005,0.002
0.025,0.019
0.611,0.293
0.299,0.086
0.326,0.245
0.565,0.348
0.032,0.012
0.011,10e-4
