m
299.414,372.935
0.305,-33.719
0.305,-10.76
0.303,-6.056
0.302,-4.166
0.3,-3.146
0.299,-2.509
0.297,-2.075
0.296,-1.761
0.295,-1.523
0.294,-1.338
0.292,-1.189
0.291,-1.068
0.289,-0.966
0.288,-0.881
0.287,-0.808
0.286,-0.744
0.284,-0.69
0.284,-0.641
0.282,-0.599
0.28,-0.56
0.28,-0.526
0.278,-0.496
0.277,-0.467
0.276,-0.443
0.275,-0.419
0.274,-0.398
0.272,-0.379
0.272,-0.361
0.27,-0.344
0.269,-0.329
0.268,-0.315
0.267,-0.302
0.265,-0.289
0.265,-0.279
0.264,-0.267
0.262,-0.256
0.262,-0.248
0.26,-0.239
0.26,-0.229
0.258,-0.223
0.257,-0.214
0.257,-0.208
0.255,-0.2
0.254,-0.195
0.254,-0.188
0.252,-0.182
0.251,-0.177
0.251,-0.172
0.249,-0.167
0.249,-0.162
0.247,-0.157
0.247,-0.153
0.245,-0.149
0.245,-0.145
0.244,-0.141
0.243,-0.137
0.242,-0.134
0.241,-0.131
0.24,-0.127
0.239,-0.124
0.239,-0.121
0.237,-0.118
0.237,-0.116
0.236,-0.112
0.235,-0.11
0.234,-0.108
0.233,-0.105
0.232,-0.103
0.232,-0.101
0.231,-0.098
0.23,-0.096
0.229,-0.095
0.228,-0.092
0.228,-0.09
0.226,-0.089
0.226,-0.087
0.226,-0.085
0.224,-0.083
0.224,-0.082
0.222,-0.08
0.222,-0.079
0.222,-0.077
0.22,-0.075
0.22,-0.075
0.219,-0.072
0.219,-0.072
0.217,-0.07
0.217,-0.069
0.216,-0.068
0.216,-0.067
0.214,-0.065
0.214,-0.064
0.214,-0.063
0.212,-0.063
0.212,-0.061
0.211,-0.06
0.211,-0.059
0.21,-0.058
0.209,-0.057
0.208,-0.056
0.208,-0.055
0.207,-0.055
0.207,-0.053
0.206,-0.053
0.205,-0.052
0.205,-0.051
0.204,-0.051
0.203,-0.049
0.202,-0.049
0.202,-0.048
0.202,-0.047
0.201,-0.047
0.2,-0.046
0.199,-0.045
0.199,-0.045
0.198,-0.044
0.198,-0.043
0.197,-0.043
0.197,-0.042
0.196,-0.042
0.195,-0.041
