m
197.853,188.012
4.867,2.783
4.868,2.747
4.867,-0.578
4.868,1.548
4.867,-0.724
4.868,-6.704
4.868,-7.512
4.867,-8.496
4.868,-8.008
4.867,12.03
4.868,-11.198
4.867,-3.92
4.868,-0.589
4.868,2.94
4.867,6.271
4.868,6.022
4.867,5.773
4.868,1.181
4.867,-0.32
4.868,-0.314
4.868,1.263
4.867,-3.472
4.868,-0.285
4.867,-1.969
4.868,-3.823
4.867,-2.151
4.868,-2.216
4.868,-0.248
4.867,-0.187
4.868,-2.241
4.867,0.521
4.868,7.208
4.867,3.099
4.868,3.182
4.868,3.254
4.867,3.317
4.868,1.534
4.867,-2.178
4.868,-2.262
4.867,-2.375
4.868,-4.735
4.868,-2.776
4.867,-0.52
4.868,-5.66
4.867,1.931
4.868,-3.449
4.867,-0.854
4.868,-0.929
4.868,1.995
4.867,7.73
4.868,4.747
4.867,9.771
4.868,9.186
4.868,6.49
4.867,8.361
4.868,1.971
4.867,-4.427
4.868,-4.887
4.867,-8.037
4.868,-6.299
